id_user,username,created_at,latitude,longitude,text
80488513,pandu_hahaha,2018-01-30 11:30:48,-7.03874318,110.35015597,"Nurutin yang habis sidang pergi ke awan.
#exploresemarang #goakreosemarang #goakreo #semarangâ€¦ https://t.co/zV49LoIV8c"
59037758,HadiansyahLbs,2018-01-28 14:47:49,-6.97865552,110.4232555,"Lari pagi sambil wisata kuliner kota Semarang.. Lezaat ðŸ˜‹
.
#kulinersemarang #kuliner #Sundayâ€¦ https://t.co/mEoX2jrADZ"
957547486897324032,jajanterusaja,2018-02-05 03:02:20,,,"Original Cheese Cake Layer
ukuran medium

wa 085640345651

#kulinersemarang #semaranghits #jakulsemarangâ€¦ https://t.co/gtp6g4b98n"
956472626653773824,cafe_semarang,2018-02-04 11:21:46,,,"Halo selamat malam, udah hari minggu lagi nih guys
Merapat lagi yah
#makansore 
#makansiang #kopihitamâ€¦ https://t.co/kIy7InIXwk"
514093004,cumaanni,2018-02-03 10:29:37,,,"Hidupku kurang jalan-jalan? Bukan kurang, tapi semua sudah ada porsi dan waktu masing-masing. Yaa emang si, 4th diâ€¦ https://t.co/7OyMXi6HZd"
957547486897324032,jajanterusaja,2018-01-31 06:46:42,,,"japanesse cheese cake mini
Menerima pesanan cake
#cheesecakesemarang #semaranghits #kulinersemarang #jajankekinianâ€¦ https://t.co/WWo04e4Gc4"
323030706,bisnisjateng,2018-01-31 02:59:09,,,KULINER SEMARANG: di Balik Kisah Rebung Lumpia https://t.co/8sOlCb02qe https://t.co/C7UPZfm7yv
956472626653773824,cafe_semarang,2018-01-30 15:35:19,,,"Selamat malam
Terimaksih ya para bidadari syantik, KOHATI bersinergi HMI Cab. Semarang. YAKUSA
#kumpulkonco 
#â€¦ https://t.co/GtkAZrUJ3L"
80488513,pandu_hahaha,2018-01-30 11:30:48,-7.03874318,110.35015597,"Nurutin yang habis sidang pergi ke awan.
#exploresemarang #goakreosemarang #goakreo #semarangâ€¦ https://t.co/zV49LoIV8c"
59037758,HadiansyahLbs,2018-01-28 14:47:49,-6.97865552,110.4232555,"Lari pagi sambil wisata kuliner kota Semarang.. Lezaat ðŸ˜‹
.
#kulinersemarang #kuliner #Sundayâ€¦ https://t.co/mEoX2jrADZ"
957547486897324032,jajanterusaja,2018-02-05 03:02:20,,,"Original Cheese Cake Layer
ukuran medium

wa 085640345651

#kulinersemarang #semaranghits #jakulsemarangâ€¦ https://t.co/gtp6g4b98n"
956472626653773824,cafe_semarang,2018-02-04 11:21:46,,,"Halo selamat malam, udah hari minggu lagi nih guys
Merapat lagi yah
#makansore 
#makansiang #kopihitamâ€¦ https://t.co/kIy7InIXwk"
514093004,cumaanni,2018-02-03 10:29:37,,,"Hidupku kurang jalan-jalan? Bukan kurang, tapi semua sudah ada porsi dan waktu masing-masing. Yaa emang si, 4th diâ€¦ https://t.co/7OyMXi6HZd"
957547486897324032,jajanterusaja,2018-01-31 06:46:42,,,"japanesse cheese cake mini
Menerima pesanan cake
#cheesecakesemarang #semaranghits #kulinersemarang #jajankekinianâ€¦ https://t.co/WWo04e4Gc4"
323030706,bisnisjateng,2018-01-31 02:59:09,,,KULINER SEMARANG: di Balik Kisah Rebung Lumpia https://t.co/8sOlCb02qe https://t.co/C7UPZfm7yv
956472626653773824,cafe_semarang,2018-01-30 15:35:19,,,"Selamat malam
Terimaksih ya para bidadari syantik, KOHATI bersinergi HMI Cab. Semarang. YAKUSA
#kumpulkonco 
#â€¦ https://t.co/GtkAZrUJ3L"
80488513,pandu_hahaha,2018-01-30 11:30:48,-7.03874318,110.35015597,"Nurutin yang habis sidang pergi ke awan.
#exploresemarang #goakreosemarang #goakreo #semarangâ€¦ https://t.co/zV49LoIV8c"
59037758,HadiansyahLbs,2018-01-28 14:47:49,-6.97865552,110.4232555,"Lari pagi sambil wisata kuliner kota Semarang.. Lezaat ðŸ˜‹
.
#kulinersemarang #kuliner #Sundayâ€¦ https://t.co/mEoX2jrADZ"
957547486897324032,jajanterusaja,2018-02-05 03:02:20,,,"Original Cheese Cake Layer
ukuran medium

wa 085640345651

#kulinersemarang #semaranghits #jakulsemarangâ€¦ https://t.co/gtp6g4b98n"
956472626653773824,cafe_semarang,2018-02-04 11:21:46,,,"Halo selamat malam, udah hari minggu lagi nih guys
Merapat lagi yah
#makansore 
#makansiang #kopihitamâ€¦ https://t.co/kIy7InIXwk"
514093004,cumaanni,2018-02-03 10:29:37,,,"Hidupku kurang jalan-jalan? Bukan kurang, tapi semua sudah ada porsi dan waktu masing-masing. Yaa emang si, 4th diâ€¦ https://t.co/7OyMXi6HZd"
957547486897324032,jajanterusaja,2018-01-31 06:46:42,,,"japanesse cheese cake mini
Menerima pesanan cake
#cheesecakesemarang #semaranghits #kulinersemarang #jajankekinianâ€¦ https://t.co/WWo04e4Gc4"
323030706,bisnisjateng,2018-01-31 02:59:09,,,KULINER SEMARANG: di Balik Kisah Rebung Lumpia https://t.co/8sOlCb02qe https://t.co/C7UPZfm7yv
956472626653773824,cafe_semarang,2018-01-30 15:35:19,,,"Selamat malam
Terimaksih ya para bidadari syantik, KOHATI bersinergi HMI Cab. Semarang. YAKUSA
#kumpulkonco 
#â€¦ https://t.co/GtkAZrUJ3L"
80488513,pandu_hahaha,2018-01-30 11:30:48,-7.03874318,110.35015597,"Nurutin yang habis sidang pergi ke awan.
#exploresemarang #goakreosemarang #goakreo #semarangâ€¦ https://t.co/zV49LoIV8c"
59037758,HadiansyahLbs,2018-01-28 14:47:49,-6.97865552,110.4232555,"Lari pagi sambil wisata kuliner kota Semarang.. Lezaat ðŸ˜‹
.
#kulinersemarang #kuliner #Sundayâ€¦ https://t.co/mEoX2jrADZ"
957547486897324032,jajanterusaja,2018-02-05 03:02:20,,,"Original Cheese Cake Layer
ukuran medium

wa 085640345651

#kulinersemarang #semaranghits #jakulsemarangâ€¦ https://t.co/gtp6g4b98n"
956472626653773824,cafe_semarang,2018-02-04 11:21:46,,,"Halo selamat malam, udah hari minggu lagi nih guys
Merapat lagi yah
#makansore 
#makansiang #kopihitamâ€¦ https://t.co/kIy7InIXwk"
514093004,cumaanni,2018-02-03 10:29:37,,,"Hidupku kurang jalan-jalan? Bukan kurang, tapi semua sudah ada porsi dan waktu masing-masing. Yaa emang si, 4th diâ€¦ https://t.co/7OyMXi6HZd"
957547486897324032,jajanterusaja,2018-01-31 06:46:42,,,"japanesse cheese cake mini
Menerima pesanan cake
#cheesecakesemarang #semaranghits #kulinersemarang #jajankekinianâ€¦ https://t.co/WWo04e4Gc4"
323030706,bisnisjateng,2018-01-31 02:59:09,,,KULINER SEMARANG: di Balik Kisah Rebung Lumpia https://t.co/8sOlCb02qe https://t.co/C7UPZfm7yv
956472626653773824,cafe_semarang,2018-01-30 15:35:19,,,"Selamat malam
Terimaksih ya para bidadari syantik, KOHATI bersinergi HMI Cab. Semarang. YAKUSA
#kumpulkonco 
#â€¦ https://t.co/GtkAZrUJ3L"
80488513,pandu_hahaha,2018-01-30 11:30:48,-7.03874318,110.35015597,"Nurutin yang habis sidang pergi ke awan.
#exploresemarang #goakreosemarang #goakreo #semarangâ€¦ https://t.co/zV49LoIV8c"
59037758,HadiansyahLbs,2018-01-28 14:47:49,-6.97865552,110.4232555,"Lari pagi sambil wisata kuliner kota Semarang.. Lezaat ðŸ˜‹
.
#kulinersemarang #kuliner #Sundayâ€¦ https://t.co/mEoX2jrADZ"
957547486897324032,jajanterusaja,2018-02-05 03:02:20,,,"Original Cheese Cake Layer
ukuran medium

wa 085640345651

#kulinersemarang #semaranghits #jakulsemarangâ€¦ https://t.co/gtp6g4b98n"
956472626653773824,cafe_semarang,2018-02-04 11:21:46,,,"Halo selamat malam, udah hari minggu lagi nih guys
Merapat lagi yah
#makansore 
#makansiang #kopihitamâ€¦ https://t.co/kIy7InIXwk"
514093004,cumaanni,2018-02-03 10:29:37,,,"Hidupku kurang jalan-jalan? Bukan kurang, tapi semua sudah ada porsi dan waktu masing-masing. Yaa emang si, 4th diâ€¦ https://t.co/7OyMXi6HZd"
957547486897324032,jajanterusaja,2018-01-31 06:46:42,,,"japanesse cheese cake mini
Menerima pesanan cake
#cheesecakesemarang #semaranghits #kulinersemarang #jajankekinianâ€¦ https://t.co/WWo04e4Gc4"
323030706,bisnisjateng,2018-01-31 02:59:09,,,KULINER SEMARANG: di Balik Kisah Rebung Lumpia https://t.co/8sOlCb02qe https://t.co/C7UPZfm7yv
956472626653773824,cafe_semarang,2018-01-30 15:35:19,,,"Selamat malam
Terimaksih ya para bidadari syantik, KOHATI bersinergi HMI Cab. Semarang. YAKUSA
#kumpulkonco 
#â€¦ https://t.co/GtkAZrUJ3L"
80488513,pandu_hahaha,2018-01-30 11:30:48,-7.03874318,110.35015597,"Nurutin yang habis sidang pergi ke awan.
#exploresemarang #goakreosemarang #goakreo #semarangâ€¦ https://t.co/zV49LoIV8c"
59037758,HadiansyahLbs,2018-01-28 14:47:49,-6.97865552,110.4232555,"Lari pagi sambil wisata kuliner kota Semarang.. Lezaat ðŸ˜‹
.
#kulinersemarang #kuliner #Sundayâ€¦ https://t.co/mEoX2jrADZ"
957547486897324032,jajanterusaja,2018-02-05 03:02:20,,,"Original Cheese Cake Layer
ukuran medium

wa 085640345651

#kulinersemarang #semaranghits #jakulsemarangâ€¦ https://t.co/gtp6g4b98n"
956472626653773824,cafe_semarang,2018-02-04 11:21:46,,,"Halo selamat malam, udah hari minggu lagi nih guys
Merapat lagi yah
#makansore 
#makansiang #kopihitamâ€¦ https://t.co/kIy7InIXwk"
514093004,cumaanni,2018-02-03 10:29:37,,,"Hidupku kurang jalan-jalan? Bukan kurang, tapi semua sudah ada porsi dan waktu masing-masing. Yaa emang si, 4th diâ€¦ https://t.co/7OyMXi6HZd"
957547486897324032,jajanterusaja,2018-01-31 06:46:42,,,"japanesse cheese cake mini
Menerima pesanan cake
#cheesecakesemarang #semaranghits #kulinersemarang #jajankekinianâ€¦ https://t.co/WWo04e4Gc4"
323030706,bisnisjateng,2018-01-31 02:59:09,,,KULINER SEMARANG: di Balik Kisah Rebung Lumpia https://t.co/8sOlCb02qe https://t.co/C7UPZfm7yv
956472626653773824,cafe_semarang,2018-01-30 15:35:19,,,"Selamat malam
Terimaksih ya para bidadari syantik, KOHATI bersinergi HMI Cab. Semarang. YAKUSA
#kumpulkonco 
#â€¦ https://t.co/GtkAZrUJ3L"
80488513,pandu_hahaha,2018-01-30 11:30:48,-7.03874318,110.35015597,"Nurutin yang habis sidang pergi ke awan.
#exploresemarang #goakreosemarang #goakreo #semarangâ€¦ https://t.co/zV49LoIV8c"
59037758,HadiansyahLbs,2018-01-28 14:47:49,-6.97865552,110.4232555,"Lari pagi sambil wisata kuliner kota Semarang.. Lezaat ðŸ˜‹
.
#kulinersemarang #kuliner #Sundayâ€¦ https://t.co/mEoX2jrADZ"
957547486897324032,jajanterusaja,2018-02-05 03:02:20,,,"Original Cheese Cake Layer
ukuran medium

wa 085640345651

#kulinersemarang #semaranghits #jakulsemarangâ€¦ https://t.co/gtp6g4b98n"
956472626653773824,cafe_semarang,2018-02-04 11:21:46,,,"Halo selamat malam, udah hari minggu lagi nih guys
Merapat lagi yah
#makansore 
#makansiang #kopihitamâ€¦ https://t.co/kIy7InIXwk"
514093004,cumaanni,2018-02-03 10:29:37,,,"Hidupku kurang jalan-jalan? Bukan kurang, tapi semua sudah ada porsi dan waktu masing-masing. Yaa emang si, 4th diâ€¦ https://t.co/7OyMXi6HZd"
957547486897324032,jajanterusaja,2018-01-31 06:46:42,,,"japanesse cheese cake mini
Menerima pesanan cake
#cheesecakesemarang #semaranghits #kulinersemarang #jajankekinianâ€¦ https://t.co/WWo04e4Gc4"
323030706,bisnisjateng,2018-01-31 02:59:09,,,KULINER SEMARANG: di Balik Kisah Rebung Lumpia https://t.co/8sOlCb02qe https://t.co/C7UPZfm7yv
956472626653773824,cafe_semarang,2018-01-30 15:35:19,,,"Selamat malam
Terimaksih ya para bidadari syantik, KOHATI bersinergi HMI Cab. Semarang. YAKUSA
#kumpulkonco 
#â€¦ https://t.co/GtkAZrUJ3L"
80488513,pandu_hahaha,2018-01-30 11:30:48,-7.03874318,110.35015597,"Nurutin yang habis sidang pergi ke awan.
#exploresemarang #goakreosemarang #goakreo #semarangâ€¦ https://t.co/zV49LoIV8c"
59037758,HadiansyahLbs,2018-01-28 14:47:49,-6.97865552,110.4232555,"Lari pagi sambil wisata kuliner kota Semarang.. Lezaat ðŸ˜‹
.
#kulinersemarang #kuliner #Sundayâ€¦ https://t.co/mEoX2jrADZ"
957547486897324032,jajanterusaja,2018-02-05 03:02:20,,,"Original Cheese Cake Layer
ukuran medium

wa 085640345651

#kulinersemarang #semaranghits #jakulsemarangâ€¦ https://t.co/gtp6g4b98n"
956472626653773824,cafe_semarang,2018-02-04 11:21:46,,,"Halo selamat malam, udah hari minggu lagi nih guys
Merapat lagi yah
#makansore 
#makansiang #kopihitamâ€¦ https://t.co/kIy7InIXwk"
514093004,cumaanni,2018-02-03 10:29:37,,,"Hidupku kurang jalan-jalan? Bukan kurang, tapi semua sudah ada porsi dan waktu masing-masing. Yaa emang si, 4th diâ€¦ https://t.co/7OyMXi6HZd"
957547486897324032,jajanterusaja,2018-01-31 06:46:42,,,"japanesse cheese cake mini
Menerima pesanan cake
#cheesecakesemarang #semaranghits #kulinersemarang #jajankekinianâ€¦ https://t.co/WWo04e4Gc4"
323030706,bisnisjateng,2018-01-31 02:59:09,,,KULINER SEMARANG: di Balik Kisah Rebung Lumpia https://t.co/8sOlCb02qe https://t.co/C7UPZfm7yv
956472626653773824,cafe_semarang,2018-01-30 15:35:19,,,"Selamat malam
Terimaksih ya para bidadari syantik, KOHATI bersinergi HMI Cab. Semarang. YAKUSA
#kumpulkonco 
#â€¦ https://t.co/GtkAZrUJ3L"
80488513,pandu_hahaha,2018-01-30 11:30:48,-7.03874318,110.35015597,"Nurutin yang habis sidang pergi ke awan.
#exploresemarang #goakreosemarang #goakreo #semarangâ€¦ https://t.co/zV49LoIV8c"
59037758,HadiansyahLbs,2018-01-28 14:47:49,-6.97865552,110.4232555,"Lari pagi sambil wisata kuliner kota Semarang.. Lezaat ðŸ˜‹
.
#kulinersemarang #kuliner #Sundayâ€¦ https://t.co/mEoX2jrADZ"
957547486897324032,jajanterusaja,2018-02-05 03:02:20,,,"Original Cheese Cake Layer
ukuran medium

wa 085640345651

#kulinersemarang #semaranghits #jakulsemarangâ€¦ https://t.co/gtp6g4b98n"
956472626653773824,cafe_semarang,2018-02-04 11:21:46,,,"Halo selamat malam, udah hari minggu lagi nih guys
Merapat lagi yah
#makansore 
#makansiang #kopihitamâ€¦ https://t.co/kIy7InIXwk"
514093004,cumaanni,2018-02-03 10:29:37,,,"Hidupku kurang jalan-jalan? Bukan kurang, tapi semua sudah ada porsi dan waktu masing-masing. Yaa emang si, 4th diâ€¦ https://t.co/7OyMXi6HZd"
957547486897324032,jajanterusaja,2018-01-31 06:46:42,,,"japanesse cheese cake mini
Menerima pesanan cake
#cheesecakesemarang #semaranghits #kulinersemarang #jajankekinianâ€¦ https://t.co/WWo04e4Gc4"
323030706,bisnisjateng,2018-01-31 02:59:09,,,KULINER SEMARANG: di Balik Kisah Rebung Lumpia https://t.co/8sOlCb02qe https://t.co/C7UPZfm7yv
956472626653773824,cafe_semarang,2018-01-30 15:35:19,,,"Selamat malam
Terimaksih ya para bidadari syantik, KOHATI bersinergi HMI Cab. Semarang. YAKUSA
#kumpulkonco 
#â€¦ https://t.co/GtkAZrUJ3L"
80488513,pandu_hahaha,2018-01-30 11:30:48,-7.03874318,110.35015597,"Nurutin yang habis sidang pergi ke awan.
#exploresemarang #goakreosemarang #goakreo #semarangâ€¦ https://t.co/zV49LoIV8c"
59037758,HadiansyahLbs,2018-01-28 14:47:49,-6.97865552,110.4232555,"Lari pagi sambil wisata kuliner kota Semarang.. Lezaat ðŸ˜‹
.
#kulinersemarang #kuliner #Sundayâ€¦ https://t.co/mEoX2jrADZ"
957547486897324032,jajanterusaja,2018-02-05 03:02:20,,,"Original Cheese Cake Layer
ukuran medium

wa 085640345651

#kulinersemarang #semaranghits #jakulsemarangâ€¦ https://t.co/gtp6g4b98n"
956472626653773824,cafe_semarang,2018-02-04 11:21:46,,,"Halo selamat malam, udah hari minggu lagi nih guys
Merapat lagi yah
#makansore 
#makansiang #kopihitamâ€¦ https://t.co/kIy7InIXwk"
514093004,cumaanni,2018-02-03 10:29:37,,,"Hidupku kurang jalan-jalan? Bukan kurang, tapi semua sudah ada porsi dan waktu masing-masing. Yaa emang si, 4th diâ€¦ https://t.co/7OyMXi6HZd"
957547486897324032,jajanterusaja,2018-01-31 06:46:42,,,"japanesse cheese cake mini
Menerima pesanan cake
#cheesecakesemarang #semaranghits #kulinersemarang #jajankekinianâ€¦ https://t.co/WWo04e4Gc4"
323030706,bisnisjateng,2018-01-31 02:59:09,,,KULINER SEMARANG: di Balik Kisah Rebung Lumpia https://t.co/8sOlCb02qe https://t.co/C7UPZfm7yv
956472626653773824,cafe_semarang,2018-01-30 15:35:19,,,"Selamat malam
Terimaksih ya para bidadari syantik, KOHATI bersinergi HMI Cab. Semarang. YAKUSA
#kumpulkonco 
#â€¦ https://t.co/GtkAZrUJ3L"
80488513,pandu_hahaha,2018-01-30 11:30:48,-7.03874318,110.35015597,"Nurutin yang habis sidang pergi ke awan.
#exploresemarang #goakreosemarang #goakreo #semarangâ€¦ https://t.co/zV49LoIV8c"
59037758,HadiansyahLbs,2018-01-28 14:47:49,-6.97865552,110.4232555,"Lari pagi sambil wisata kuliner kota Semarang.. Lezaat ðŸ˜‹
.
#kulinersemarang #kuliner #Sundayâ€¦ https://t.co/mEoX2jrADZ"
957547486897324032,jajanterusaja,2018-02-05 03:02:20,,,"Original Cheese Cake Layer
ukuran medium

wa 085640345651

#kulinersemarang #semaranghits #jakulsemarangâ€¦ https://t.co/gtp6g4b98n"
956472626653773824,cafe_semarang,2018-02-04 11:21:46,,,"Halo selamat malam, udah hari minggu lagi nih guys
Merapat lagi yah
#makansore 
#makansiang #kopihitamâ€¦ https://t.co/kIy7InIXwk"
514093004,cumaanni,2018-02-03 10:29:37,,,"Hidupku kurang jalan-jalan? Bukan kurang, tapi semua sudah ada porsi dan waktu masing-masing. Yaa emang si, 4th diâ€¦ https://t.co/7OyMXi6HZd"
957547486897324032,jajanterusaja,2018-01-31 06:46:42,,,"japanesse cheese cake mini
Menerima pesanan cake
#cheesecakesemarang #semaranghits #kulinersemarang #jajankekinianâ€¦ https://t.co/WWo04e4Gc4"
323030706,bisnisjateng,2018-01-31 02:59:09,,,KULINER SEMARANG: di Balik Kisah Rebung Lumpia https://t.co/8sOlCb02qe https://t.co/C7UPZfm7yv
956472626653773824,cafe_semarang,2018-01-30 15:35:19,,,"Selamat malam
Terimaksih ya para bidadari syantik, KOHATI bersinergi HMI Cab. Semarang. YAKUSA
#kumpulkonco 
#â€¦ https://t.co/GtkAZrUJ3L"
80488513,pandu_hahaha,2018-01-30 11:30:48,-7.03874318,110.35015597,"Nurutin yang habis sidang pergi ke awan.
#exploresemarang #goakreosemarang #goakreo #semarangâ€¦ https://t.co/zV49LoIV8c"
59037758,HadiansyahLbs,2018-01-28 14:47:49,-6.97865552,110.4232555,"Lari pagi sambil wisata kuliner kota Semarang.. Lezaat ðŸ˜‹
.
#kulinersemarang #kuliner #Sundayâ€¦ https://t.co/mEoX2jrADZ"
957547486897324032,jajanterusaja,2018-02-05 03:02:20,,,"Original Cheese Cake Layer
ukuran medium

wa 085640345651

#kulinersemarang #semaranghits #jakulsemarangâ€¦ https://t.co/gtp6g4b98n"
956472626653773824,cafe_semarang,2018-02-04 11:21:46,,,"Halo selamat malam, udah hari minggu lagi nih guys
Merapat lagi yah
#makansore 
#makansiang #kopihitamâ€¦ https://t.co/kIy7InIXwk"
514093004,cumaanni,2018-02-03 10:29:37,,,"Hidupku kurang jalan-jalan? Bukan kurang, tapi semua sudah ada porsi dan waktu masing-masing. Yaa emang si, 4th diâ€¦ https://t.co/7OyMXi6HZd"
957547486897324032,jajanterusaja,2018-01-31 06:46:42,,,"japanesse cheese cake mini
Menerima pesanan cake
#cheesecakesemarang #semaranghits #kulinersemarang #jajankekinianâ€¦ https://t.co/WWo04e4Gc4"
323030706,bisnisjateng,2018-01-31 02:59:09,,,KULINER SEMARANG: di Balik Kisah Rebung Lumpia https://t.co/8sOlCb02qe https://t.co/C7UPZfm7yv
956472626653773824,cafe_semarang,2018-01-30 15:35:19,,,"Selamat malam
Terimaksih ya para bidadari syantik, KOHATI bersinergi HMI Cab. Semarang. YAKUSA
#kumpulkonco 
#â€¦ https://t.co/GtkAZrUJ3L"
80488513,pandu_hahaha,2018-01-30 11:30:48,-7.03874318,110.35015597,"Nurutin yang habis sidang pergi ke awan.
#exploresemarang #goakreosemarang #goakreo #semarangâ€¦ https://t.co/zV49LoIV8c"
59037758,HadiansyahLbs,2018-01-28 14:47:49,-6.97865552,110.4232555,"Lari pagi sambil wisata kuliner kota Semarang.. Lezaat ðŸ˜‹
.
#kulinersemarang #kuliner #Sundayâ€¦ https://t.co/mEoX2jrADZ"
957547486897324032,jajanterusaja,2018-02-05 03:02:20,,,"Original Cheese Cake Layer
ukuran medium

wa 085640345651

#kulinersemarang #semaranghits #jakulsemarangâ€¦ https://t.co/gtp6g4b98n"
956472626653773824,cafe_semarang,2018-02-04 11:21:46,,,"Halo selamat malam, udah hari minggu lagi nih guys
Merapat lagi yah
#makansore 
#makansiang #kopihitamâ€¦ https://t.co/kIy7InIXwk"
